id,embedding
4974,"[0.8465131521224976, 0.7857455015182495, 0.2857654392719269, 0.7507888078689575, 0.7283463478088379, 0.08712849020957947, 0.7514740228652954, 0.7101253867149353, 0.2431861013174057, 0.7833653688430786, 0.7017685174942017, 0.7688132524490356, 0.14317283034324646, 0.8676785230636597, -0.11438193172216415, 0.8085052967071533]"
40,"[0.5923337936401367, 0.5832326412200928, 0.5718972682952881, 0.5305876731872559, 0.5013666152954102, 0.16673506796360016, 0.5421464443206787, 0.469259113073349, 0.48008307814598083, 0.5588167309761047, 0.48199838399887085, 0.5442732572555542, 0.3845462501049042, 0.6410505771636963, 0.16972878575325012, 0.602374792098999]"
5807,"[1.2768837213516235, 1.1586471796035767, -0.06867155432701111, 1.1747907400131226, 1.132977843284607, -0.017571058124303818, 1.1234416961669922, 1.084057331085205, -0.020549863576889038, 1.2372021675109863, 1.0490418672561646, 1.1320711374282837, -0.11327528208494186, 1.2882366180419922, -0.5059686303138733, 1.2195155620574951]"
521,"[1.3917592763900757, 1.2512874603271484, -0.24856239557266235, 1.272271990776062, 1.215493083000183, -0.05728841945528984, 1.2119840383529663, 1.196347951889038, -0.1710345447063446, 1.3552265167236328, 1.136288046836853, 1.2402716875076294, -0.2762291133403778, 1.3808691501617432, -0.6767404675483704, 1.3118239641189575]"
4904,"[0.4546276926994324, 0.45331907272338867, 0.740339457988739, 0.39580613374710083, 0.37256914377212524, 0.2193337231874466, 0.4170529246330261, 0.34088096022605896, 0.6063593626022339, 0.40742871165275574, 0.36869242787361145, 0.42059963941574097, 0.5158039927482605, 0.5048128366470337, 0.3341485857963562, 0.4670027494430542]"
1662,"[1.7404968738555908, 1.5024991035461426, -0.3654003143310547, 1.6633793115615845, 1.523818850517273, -0.127201110124588, 1.4890378713607788, 1.5171778202056885, -0.2966236174106598, 1.6552188396453857, 1.4553951025009155, 1.5213470458984375, -0.40446439385414124, 1.7281334400177002, -0.8452011942863464, 1.6391067504882812]"
6397,"[1.350509762763977, 1.2228456735610962, -0.004316359758377075, 1.2213233709335327, 1.166921854019165, 0.012151483446359634, 1.1832940578460693, 1.1533087491989136, 0.020348504185676575, 1.2878632545471191, 1.120805263519287, 1.205065131187439, -0.10430976003408432, 1.3427128791809082, -0.4670170247554779, 1.2539162635803223]"
6124,"[0.7825802564620972, 0.7388995885848999, 0.3557681739330292, 0.7022607922554016, 0.6699647903442383, 0.10632215440273285, 0.6972475051879883, 0.6515793204307556, 0.3015381097793579, 0.732340395450592, 0.6458487510681152, 0.7134619951248169, 0.20428906381130219, 0.8121119737625122, -0.04233122989535332, 0.7616240978240967]"
6355,"[0.2088911533355713, 0.2548319101333618, 0.9290979504585266, 0.17837996780872345, 0.15726453065872192, 0.26858198642730713, 0.21376797556877136, 0.119651198387146, 0.764482319355011, 0.17960509657859802, 0.15858684480190277, 0.21225763857364655, 0.6788460612297058, 0.2767498791217804, 0.5428888201713562, 0.26160478591918945]"
1416,"[0.400795042514801, 0.4109630584716797, 0.8384122252464294, 0.3471001386642456, 0.32132768630981445, 0.24858242273330688, 0.37401098012924194, 0.28610721230506897, 0.6886723041534424, 0.36090803146362305, 0.3161769509315491, 0.3753041923046112, 0.6021331548690796, 0.4518581032752991, 0.4247978925704956, 0.4192121624946594]"
3861,"[1.7643547058105469, 1.5991240739822388, -0.4434691071510315, 1.6726703643798828, 1.5868457555770874, -0.13354794681072235, 1.558483600616455, 1.5560128688812256, -0.2810381054878235, 1.7465357780456543, 1.4446409940719604, 1.5592502355575562, -0.4584639370441437, 1.7905662059783936, -0.9368990659713745, 1.714651346206665]"
788,"[0.9060808420181274, 0.8470953702926636, 0.21126002073287964, 0.8226964473724365, 0.8053935766220093, 0.07523997128009796, 0.8201482892036438, 0.7531096935272217, 0.20781446993350983, 0.8502927422523499, 0.7406951189041138, 0.8257464170455933, 0.09280619770288467, 0.9281003475189209, -0.19583187997341156, 0.8767026662826538]"
3071,"[0.17713379859924316, 0.21915912628173828, 1.0217700004577637, 0.142858624458313, 0.12324162572622299, 0.29721635580062866, 0.17991042137145996, 0.0858457088470459, 0.8327698707580566, 0.13736596703529358, 0.13266564905643463, 0.18263904750347137, 0.7425956726074219, 0.2394249141216278, 0.6223717331886292, 0.22467973828315735]"
2039,"[1.5544034242630005, 1.4106700420379639, -0.31479978561401367, 1.408084750175476, 1.3563663959503174, -0.08793729543685913, 1.362689733505249, 1.3582801818847656, -0.22765213251113892, 1.5064953565597534, 1.2850453853607178, 1.3891499042510986, -0.35158705711364746, 1.5405707359313965, -0.745608389377594, 1.4467707872390747]"
2638,"[0.9659185409545898, 0.8966774940490723, 0.1608308106660843, 0.8810656070709229, 0.8474774360656738, 0.0624438114464283, 0.8632724285125732, 0.8097650408744812, 0.15309199690818787, 0.9244462847709656, 0.7953040599822998, 0.8714355230331421, 0.06087677925825119, 0.9877108931541443, -0.24939219653606415, 0.9307124614715576]"
3382,"[0.8523210287094116, 0.8149430751800537, 0.2681446671485901, 0.7736616134643555, 0.7419930696487427, 0.0805826336145401, 0.7805571556091309, 0.7106667757034302, 0.25183647871017456, 0.8183120489120483, 0.6877644658088684, 0.7695678472518921, 0.14227765798568726, 0.8822120428085327, -0.12312431633472443, 0.8414915800094604]"
1038,"[1.1820601224899292, 1.0813660621643066, 0.022145941853523254, 1.0752867460250854, 1.0258986949920654, 0.012265164405107498, 1.039513349533081, 1.0242185592651367, 0.0356433242559433, 1.117790699005127, 0.9971736669540405, 1.068910002708435, -0.08168487995862961, 1.1886266469955444, -0.3963915705680847, 1.1205421686172485]"
58,"[0.5317772626876831, 0.5221875905990601, 0.5603591799736023, 0.4809577167034149, 0.4503535032272339, 0.16530084609985352, 0.48713719844818115, 0.4203355312347412, 0.4654831290245056, 0.4962056875228882, 0.4371553957462311, 0.49155330657958984, 0.3851434290409088, 0.5827744007110596, 0.17932802438735962, 0.5508532524108887]"
7650,"[2.1046502590179443, 1.901482105255127, -0.49556463956832886, 1.9334462881088257, 1.8299999237060547, -0.08736386895179749, 1.8559908866882324, 1.8554362058639526, -0.3996446132659912, 2.025907516479492, 1.7645479440689087, 1.8633424043655396, -0.5513095259666443, 2.07930326461792, -0.9890857934951782, 1.9517509937286377]"
7119,"[0.7523465156555176, 0.7352977991104126, 0.28417903184890747, 0.6877038478851318, 0.6586639881134033, 0.07712545990943909, 0.6911080479621887, 0.6367136836051941, 0.2567110061645508, 0.7187182903289795, 0.6216776967048645, 0.6960116624832153, 0.14871616661548615, 0.806061327457428, -0.09542417526245117, 0.7512560486793518]"
5380,"[0.3518996238708496, 0.38300013542175293, 0.8362900614738464, 0.3085404932498932, 0.28185880184173584, 0.24021513760089874, 0.34096989035606384, 0.24679315090179443, 0.6896464824676514, 0.326423317193985, 0.2745499610900879, 0.3346385359764099, 0.6028633117675781, 0.4173544943332672, 0.4354853630065918, 0.3900104761123657]"
4246,"[-0.7197104692459106, -0.48555269837379456, 2.3099069595336914, -0.6867630481719971, -0.6956334114074707, 0.6529453992843628, -0.5472373366355896, -0.7473323345184326, 1.86582612991333, -0.6827081441879272, -0.6693277359008789, -0.6181168556213379, 1.7372833490371704, -0.5326704978942871, 1.8598268032073975, -0.5240434408187866]"
3789,"[-0.49670645594596863, -0.3155875504016876, 1.9537384510040283, -0.47891488671302795, -0.4894789159297943, 0.5537792444229126, -0.36944782733917236, -0.5354023575782776, 1.5872738361358643, -0.4840087890625, -0.46777215600013733, -0.4200199544429779, 1.4660085439682007, -0.34371745586395264, 1.5224850177764893, -0.33962002396583557]"
6369,"[1.6329818964004517, 1.491692304611206, -0.4495692849159241, 1.5477805137634277, 1.4456154108047485, -0.143171027302742, 1.4403115510940552, 1.4402705430984497, -0.3022044003009796, 1.5938506126403809, 1.338452696800232, 1.4614530801773071, -0.4489130675792694, 1.6285765171051025, -0.8966856002807617, 1.5688382387161255]"
4629,"[0.25822386145591736, 0.29522237181663513, 1.3864846229553223, 0.18840846419334412, 0.16887924075126648, 0.41325902938842773, 0.24999073147773743, 0.12431170046329498, 1.1072769165039062, 0.2105230987071991, 0.17907942831516266, 0.2335156947374344, 0.9900428652763367, 0.3327353000640869, 0.8875896334648132, 0.28100496530532837]"
3045,"[0.5958895683288574, 0.5751311779022217, 0.6596084237098694, 0.5161384344100952, 0.49335575103759766, 0.19871236383914948, 0.5377511382102966, 0.46944084763526917, 0.5397462248802185, 0.5397174954414368, 0.4851415455341339, 0.5452492237091064, 0.442608505487442, 0.6337880492210388, 0.23598015308380127, 0.5826563835144043]"
5143,"[-0.13905364274978638, -0.04119449853897095, 1.3716654777526855, -0.14803043007850647, -0.1597108244895935, 0.39240312576293945, -0.08398686349391937, -0.20461268723011017, 1.1151690483093262, -0.16571085155010223, -0.14217710494995117, -0.0946376621723175, 1.0232259035110474, -0.04779893159866333, 0.9745604395866394, -0.0488756000995636]"
2703,"[0.23835489153862, 0.2714902460575104, 0.9173884987831116, 0.20164558291435242, 0.18202653527259827, 0.2671060562133789, 0.23379240930080414, 0.1452638804912567, 0.7497175335884094, 0.19801443815231323, 0.18501155078411102, 0.23527514934539795, 0.6618283987045288, 0.3003973960876465, 0.5265697836875916, 0.2822674810886383]"
7449,"[0.3632155954837799, 0.3841773271560669, 0.8544395565986633, 0.31509149074554443, 0.2883152365684509, 0.2504315972328186, 0.3431245684623718, 0.25299379229545593, 0.7048600912094116, 0.3255344331264496, 0.28531116247177124, 0.3448163866996765, 0.6155329942703247, 0.4147316515445709, 0.44318872690200806, 0.38831478357315063]"
6969,"[2.1699767112731934, 1.931746244430542, 0.5453706979751587, 1.9049863815307617, 1.8060904741287231, 0.22919857501983643, 1.862099289894104, 1.7699729204177856, 0.4371583163738251, 2.0839691162109375, 1.7578080892562866, 1.8879971504211426, 0.24263903498649597, 2.094609022140503, -0.2681543529033661, 1.9214675426483154]"
5136,"[-0.24875959753990173, -0.12591484189033508, 1.7175559997558594, -0.2568190395832062, -0.2685498893260956, 0.4947497844696045, -0.17239020764827728, -0.31415653228759766, 1.3940231800079346, -0.2709121108055115, -0.2560451328754425, -0.20342868566513062, 1.2730966806411743, -0.13045379519462585, 1.2747979164123535, -0.14063003659248352]"
6706,"[0.7279982566833496, 0.6869458556175232, 0.5330712199211121, 0.639423131942749, 0.611954927444458, 0.1628933846950531, 0.6515790224075317, 0.5874700546264648, 0.4350478947162628, 0.6718586683273315, 0.5974020957946777, 0.6593879461288452, 0.33760371804237366, 0.7613989114761353, 0.10397863388061523, 0.6996743679046631]"
2024,"[1.4219967126846313, 1.3090399503707886, -0.2506953179836273, 1.3120852708816528, 1.2613269090652466, -0.0775342583656311, 1.2944058179855347, 1.2255967855453491, -0.15847378969192505, 1.384360909461975, 1.1919224262237549, 1.2718979120254517, -0.30420419573783875, 1.4261417388916016, -0.684004545211792, 1.3453651666641235]"
5752,"[2.404711961746216, 2.135058879852295, -0.7135403752326965, 2.23805570602417, 2.075921058654785, -0.17461690306663513, 2.0852439403533936, 2.065675973892212, -0.5735902786254883, 2.4033825397491455, 1.978611946105957, 2.145473003387451, -0.6807902455329895, 2.3676695823669434, -1.2912285327911377, 2.2232813835144043]"
1241,"[1.2062768936157227, 1.0974093675613403, -0.07466374337673187, 1.118077278137207, 1.0572789907455444, -0.024474989622831345, 1.0635099411010742, 1.0506929159164429, -0.039516329765319824, 1.1521445512771606, 1.0023972988128662, 1.077889084815979, -0.13646399974822998, 1.2265926599502563, -0.48245757818222046, 1.1561566591262817]"
2251,"[0.7707490921020508, 0.7170672416687012, 0.3313196897506714, 0.7034962773323059, 0.6755607724189758, 0.10517790913581848, 0.6906653046607971, 0.6321337819099426, 0.29183074831962585, 0.7199941873550415, 0.628004789352417, 0.6985865831375122, 0.20258159935474396, 0.8036181330680847, -0.06717808544635773, 0.7634332180023193]"
7160,"[0.657380223274231, 0.6499712467193604, 2.059110641479492, 0.4810982942581177, 0.43773454427719116, 0.6214221715927124, 0.5832194685935974, 0.40736693143844604, 1.6343960762023926, 0.5560113191604614, 0.4684726297855377, 0.5641180276870728, 1.4295408725738525, 0.6761899590492249, 1.3274364471435547, 0.579250693321228]"
6522,"[0.4333133101463318, 0.4531362056732178, 0.6566005349159241, 0.3822537660598755, 0.3627048432826996, 0.18637150526046753, 0.41607511043548584, 0.3289323151111603, 0.543014645576477, 0.40803226828575134, 0.3482638895511627, 0.4033065140247345, 0.46041932702064514, 0.5017170906066895, 0.27771201729774475, 0.4579298794269562]"
4054,"[0.0852942168712616, 0.1325920671224594, 1.1287596225738525, 0.050267815589904785, 0.0403277724981308, 0.33166128396987915, 0.09703963994979858, 0.0009324252605438232, 0.9153690934181213, 0.03340448439121246, 0.054463595151901245, 0.10166960954666138, 0.8269719481468201, 0.1456579715013504, 0.728279173374176, 0.1333642601966858]"
2617,"[0.4335099458694458, 0.43703538179397583, 0.718262255191803, 0.38096967339515686, 0.35718637704849243, 0.2109520435333252, 0.4008762240409851, 0.32325953245162964, 0.5906243920326233, 0.38824039697647095, 0.3509475588798523, 0.4050365686416626, 0.5015214085578918, 0.48448485136032104, 0.3217028081417084, 0.4535982310771942]"
6651,"[0.7267026901245117, 0.694643497467041, 0.3419431447982788, 0.6655828952789307, 0.6289804577827454, 0.0967574268579483, 0.6610099673271179, 0.6035568118095398, 0.29517054557800293, 0.6946141123771667, 0.6015440225601196, 0.6621806621551514, 0.20465365052223206, 0.7766909599304199, -0.04109443724155426, 0.726386308670044]"
1716,"[1.5178496837615967, 1.3828436136245728, -0.2890281081199646, 1.3944201469421387, 1.35261869430542, -0.053685929626226425, 1.3486896753311157, 1.3083847761154175, -0.20279651880264282, 1.4883296489715576, 1.2591526508331299, 1.3543500900268555, -0.3138597011566162, 1.542205572128296, -0.7231157422065735, 1.4365910291671753]"
2744,"[0.6507667899131775, 0.6150248050689697, 0.5500309467315674, 0.5774221420288086, 0.54671311378479, 0.16789057850837708, 0.5788993835449219, 0.5229501128196716, 0.45343899726867676, 0.5919439196586609, 0.5393118858337402, 0.5979931354522705, 0.3590705692768097, 0.6778748631477356, 0.13866688311100006, 0.6365794539451599]"
7334,"[2.317187547683716, 2.098176956176758, 0.33901941776275635, 2.0829474925994873, 1.965438961982727, 0.156640887260437, 2.0036184787750244, 1.9248247146606445, 0.3216173052787781, 2.2689216136932373, 1.8635278940200806, 2.024418830871582, 0.07505347579717636, 2.249281644821167, -0.4739701747894287, 2.1024391651153564]"
3242,"[1.4894050359725952, 1.361412525177002, -0.24514061212539673, 1.3761476278305054, 1.3017232418060303, -0.04107707366347313, 1.307176947593689, 1.301263689994812, -0.1754985749721527, 1.4460333585739136, 1.2549402713775635, 1.340329647064209, -0.29803386330604553, 1.4874961376190186, -0.6865230798721313, 1.4012563228607178]"
687,"[-0.1194479763507843, -0.023229271173477173, 1.378124713897705, -0.131626695394516, -0.14256048202514648, 0.3977292776107788, -0.06823821365833282, -0.18724031746387482, 1.1227511167526245, -0.1496683806180954, -0.12845978140830994, -0.07631725072860718, 1.028327465057373, -0.03130069375038147, 0.9748678803443909, -0.03380465507507324]"
7322,"[1.1239535808563232, 1.038321852684021, 0.4983130097389221, 1.0035651922225952, 0.9671847820281982, 0.16103631258010864, 0.9980762004852295, 0.9296891689300537, 0.4275345802307129, 1.0665838718414307, 0.9072796106338501, 0.9999363422393799, 0.278066486120224, 1.1518990993499756, -0.014225617051124573, 1.05980384349823]"
772,"[0.6531858444213867, 0.6332062482833862, 0.49513059854507446, 0.5890085697174072, 0.5571848750114441, 0.1476706564426422, 0.5967580080032349, 0.5284298062324524, 0.4230142831802368, 0.6170135736465454, 0.5330941677093506, 0.5967100262641907, 0.3289509415626526, 0.6969504356384277, 0.09393580257892609, 0.6544941663742065]"
5413,"[0.7204629182815552, 0.6764019727706909, 0.47142040729522705, 0.6457501649856567, 0.6128792762756348, 0.14666283130645752, 0.6408541202545166, 0.5857178568840027, 0.3940936028957367, 0.6644653677940369, 0.5956493616104126, 0.6572701930999756, 0.3015802800655365, 0.7458793520927429, 0.05601324141025543, 0.702232837677002]"
3165,"[1.574894905090332, 1.3983852863311768, -0.1755179762840271, 1.4355828762054443, 1.3714159727096558, -0.040414270013570786, 1.3614978790283203, 1.3766512870788574, -0.12717048823833466, 1.4930784702301025, 1.319516658782959, 1.392496943473816, -0.25059476494789124, 1.5478565692901611, -0.6298173069953918, 1.4654589891433716]"
5760,"[1.669724702835083, 1.521990180015564, -0.3770345449447632, 1.523270845413208, 1.4757360219955444, -0.10775989294052124, 1.4724446535110474, 1.4511808156967163, -0.2798738479614258, 1.6452407836914062, 1.3776658773422241, 1.4858393669128418, -0.43603697419166565, 1.6812341213226318, -0.8204748630523682, 1.589037537574768]"
